// Default buttons.
// CORNER - Top left corner which is flipped, not scaled.
// VEDGE  - Vertical edge.  Stretched to fit between the top and botton corners.
// HEDGE  - Horizontal edge.  Stretched to fit between the left and right corners.
// CENTER - Stretched to fit between the edges.
EVENT_PLAYER_JOINS_ALLIANCE,GUI/Events/special_events512_4.tga,205,0,205,101

// ... incoming enemy fleets
EVENT_ENEMY_INCOMING_HUMAN,GUI/Events/human_tv_events512_3.tga,0,404,205,101
EVENT_ENEMY_INCOMING_HIVER,GUI/Events/hiver_tv_events512_3.tga,0,404,205,101
EVENT_ENEMY_INCOMING_TARKAS,GUI/Events/tarkas_tv_events512_3.tga,0,404,205,101
EVENT_ENEMY_INCOMING_LIIR,GUI/Events/liir_tv_events512_3.tga,0,404,205,101
EVENT_ENEMY_INCOMING_ZUUL,GUI/Events/zuul_tv_events512_3.tga,0,404,205,101
EVENT_ENEMY_INCOMING_MORRIGI,GUI/Events/morrigi_tv_events512_3.tga,0,404,205,101
EVENT_ALIEN_INCOMING,GUI/Events/special_events512_6.tga,205,202,205,101

// ... node path events
EVENT_NODEDECAY_FLEET_HALTED,GUI/Events/special_events512_3.tga,205,404,205,101
EVENT_NODEDECAY_FLEET_HALTED_VIANODE,GUI/Events/special_events512_3.tga,205,404,205,101
EVENT_NODEDECAY_FLEET_DESTROYED_VIANODE,GUI/Events/special_events512_3.tga,205,303,205,101
EVENT_NEW_NODEPATH_UNSTABLE,GUI/Events/special_events512_8.tga,205,202,205,101
EVENT_LOSTINNODESPACE_ENGINES,GUI/Events/special_events512_8.tga,0,303,205,101
EVENT_LOSTINNODESPACE_NOBORE,GUI/Events/special_events512_8.tga,205,303,205,101

// ... slaves
EVENT_DUMP_SLAVES,GUI/Events/special_events512_7.tga,205,0,205,101
EVENT_SLAVES_DEAD,GUI/Events/special_events512_7.tga,205,404,205,101

// ... trade/commerce
EVENT_SECTOR_NOTSECURE,GUI/Events/special_events512_7.tga,0,101,205,101
EVENT_SECTOR_SECURE,GUI/Events/special_events512_7.tga,205,101,205,101
EVENT_SECTOR_NEEDS_FREIGHTERS,GUI/Events/%s_tv_events512_3.tga,205,404,205,101
EVENT_SECTOR_RAIDERS_DETECTED,GUI/Events/special_events512_7.tga,0,0,205,101
EVENT_SECTOR_EVAC,GUI/Events/%s_tv_events512_4.tga,0,101,205,101
EVENT_FREIGHTERS_REASSIGNED,GUI/Events/%s_tv_events512_4.tga,0,202,205,101

// ... independent systems
EVENT_INDSYS_SURRENDERS_COMBAT,GUI/Events/special_events512_10.tga,205,404,205,101
EVENT_INDSYS_SURRENDERS_PEACEFUL,GUI/Events/special_events512_10.tga,205,404,205,101
EVENT_INDSYS_CREATED,GUI/Events/special_events512_10.tga,0,404,205,101
EVENT_INDSYS_NOSURRENDER,GUI/Events/special_events512_10.tga,0,404,205,101

// ... rebellion
EVENT_SYSTEM_REBELLION,GUI/Events/special_events512_10.tga,205,0,205,101
EVENT_SYSTEM_REBELLION_SUPPRESSED,GUI/Events/special_events512_10.tga,205,101,205,101
EVENT_SYSTEM_REBELLION_SUCCESSFUL,GUI/Events/special_events512_10.tga,0,101,205,101
EVENT_SYSTEM_REBELLION_CONTINUES,GUI/Events/special_events512_10.tga,205,0,205,101
EVENT_SYSTEM_REBELLION_WARNING,GUI/Events/special_events512_10.tga,0,0,205,101

// ... spys
EVENT_SPY_DESTROYED_OWNER,GUI/Events/special_events512_12.tga,0,0,205,101
EVENT_SPY_DESTROYED,GUI/Events/special_events512_12.tga,205,0,205,101
EVENT_SPY_DETECTED,GUI/Events/special_events512_11.tga,205,303,205,101
EVENT_SPY_REPORT_INCOMING,GUI/Events/special_events512_11.tga,0,404,205,101
EVENT_SPY_REPORT_PROCESSED,GUI/Events/special_events512_11.tga,205,404,205,101
EVENT_SPY_PICKEDUP,GUI/Events/special_events512_12.tga,205,303,205,101
EVENT_SPY_DEPLOYED,GUI/Events/special_events512_12.tga,0,404,205,101

// ... stations
EVENT_STATION_ENABLED,GUI/Events/special_events512_11.tga,205,101,205,101
EVENT_STATION_DISABLED,GUI/Events/special_events512_11.tga,0,202,205,101
EVENT_STATION_BUILT,GUI/Events/special_events512_11.tga,205,202,205,101
EVENT_STATION_KILLED,GUI/Events/special_events512_11.tga,0,303,205,101

// ... traps
EVENT_CROWSNEST_TRIGGERED,GUI/Events/morrigi_tv_events512_4.tga,205,101,205,101
EVENT_CROWSNEST_DISABLED,GUI/Events/morrigi_tv_events512_4.tga,205,202,205,101
EVENT_CROWSNEST_DEPLOYED,GUI/Events/morrigi_tv_events512_4.tga,205,0,205,101
EVENT_GRAVTRAP_TRIGGERED,GUI/Events/morrigi_tv_events512_4.tga,205,404,205,101
EVENT_GRAVTRAP_DISABLED,GUI/Events/morrigi_tv_events512_5.tga,0,0,205,101
EVENT_GRAVTRAP_DEPLOYED,GUI/Events/morrigi_tv_events512_4.tga,205,303,205,101

// ... flag ships
EVENT_FLAGSHIP_BUILT,GUI/Events/%s_tv_events512_4.tga,0,303,205,101
EVENT_FLAGSHIP_KILLED,GUI/Events/%s_tv_events512_4.tga,0,404,205,101

EVENT_COMBAT_OBSERVED,GUI/Events/special_events512_2.tga,0,101,205,101,// Currently same image as combat detected.  Hooked up.
EVENT_DEFSATS_SCUTTLED,GUI/Events/special_events512_12.tga,205,404,205,101
EVENT_STATIONS_SCUTTLED,GUI/Events/special_events512_13.tga,205,101,205,101
EVENT_HOLYLANDS_VICTORY_ALARM,GUI/Events/special_events512_5.tga,205,202,205,101

// Need to be hooked up in game
EVENT_COMBAT_DETECTED,GUI/Events/special_events512_2.tga,0,101,205,101
EVENT_RETREAT,GUI/Events/%s_tv_events512_3.tga,205,101,205,101
EVENT_MAINTAINANCE,GUI/Events/special_events512_2.tga,0,303,205,101
EVENT_GATE_DESTROYED,GUI/Events/special_events512.tga,0,101,205,101

EVENT_SWARMQUEEN_DETECTED,GUI/Events/special_events512_7.tga,0,202,205,101
EVENT_SWARMQUEEN_KILLED_RICHES,GUI/Events/special_events512_6.tga,0,404,205,101
EVENT_SWARMQUEEN_ENCOUNTER,GUI/Events/special_events512_8.tga,0,101,205,101

EVENT_CIVILWAR_SYSTEM_OVERTHROWN_VICTIM,GUI/Events/special_events512_4.tga,0,203,205,101
EVENT_CIVILWAR_SYSTEM_OVERTHROWN_VICTOR,GUI/Events/special_events512_4.tga,205,203,205,101
EVENT_CIVILWAR_EARTH_DESTROYED,GUI/Events/special_events512_5.tga,0,404,205,101
EVENT_GAMEOVER_DRAW,GUI/Events/special_events512_12.tga,205,101,205,101
EVENT_SPRJMONITOR_UNLOCKED,GUI/Events/special_events512_5.tga,0,0,205,101
EVENT_SPRJMONITOR_COMPLETE,GUI/Events/special_events512_5.tga,205,101,205,101
EVENT_SPRJMONITOR_DESTROYED,GUI/Events/special_events512_5.tga,205,0,205,101
EVENT_SPRJMONITOR_TAKEN,GUI/Events/special_events512_5.tga,0,101,205,101

EVENT_UPSTART_EMPIREORDER,GUI/Events/special_events512_6.tga,205,0,205,101
EVENT_UPSTART_STANDING_INCREASE,GUI/Events/special_events512_5.tga,205,303,205,101
EVENT_UPSTART_STANDING_DECREASE,GUI/Events/special_events512_5.tga,0,303,205,101
EVENT_UPSTART_TARKAS_VICTORY_ALARM,GUI/Events/special_events512_5.tga,0,303,205,101
EVENT_UPSTART_NEW_SHIPS,GUI/Events/special_events512_5.tga,205,303,205,101
EVENT_UPSTART_HUMAN_VICTORY_ALARM,GUI/Events/special_events512_5.tga,205,404,205,101
EVENT_SPRJ_INVESTIGATION_APPLICATION,GUI/Events/special_events512_5.tga,0,202,205,101

EVENT_CROWNJEWELS_DETECTED,GUI/Events/special_events512_4.tga,0,404,205,101
EVENT_CROWNJEWELS_RETRIEVED,GUI/Events/special_events512_4.tga,0,303,205,101
EVENT_CROWNJEWELS_LOST,GUI/Events/special_events512_4.tga,205,303,205,101
EVENT_SPRJJEWELS_UNLOCKED,GUI/Events/special_events512_6.tga,0,101,205,101
EVENT_SPRJJEWELS_CANCELLED,GUI/Events/special_events512_6.tga,205,101,205,101

EVENT_CIVILWAR_REBEL_VICTORY_ALARM,GUI/Events/special_events512_6.tga,0,0,205,101

EVENT_ANTIQUARIANS_PICKEDUP,GUI/Events/special_events512_14.tga,0,0,205,101
EVENT_ANTIQUARIANS_LOST,GUI/Events/special_events512_14.tga,0,101,205,101
EVENT_ANTIQUARIANS_DETECTED,GUI/Events/special_events512_14.tga,205,101,205,101
EVENT_ANTIQUARIANS_DELIVERED,GUI/Events/special_events512_14.tga,0,202,205,101
EVENT_ANTIQUARIANS_VICTORY,GUI/Events/special_events512_14.tga,205,202,205,101
EVENT_ANTIQUARIANS_CONTESTED,GUI/Events/special_events512_14.tga,205,303,205,101

AUTOJOIN_BACKGROUND,GUI/CrossFireLoad.tga,0,0,1280,960

FLEETSUMMARY_BORDER,GUI/StarMapElements.tga,55,185,157,97

STARMAP_FADED_EDGE,GUI/StarMap/MapFade.tga,0,0,32,16

FLEETINFO_BUTTONBAR_TOP,GUI/SystemPanels.tga,0,78,272,12
FLEETINFO_BUTTONBAR_FILL,GUI/SystemPanels.tga,0,90,272,1
FLEETINFO_BUTTONBAR_BTM,GUI/SystemPanels.tga,0,97,272,12

SYSINFO_BUTTONBAR_TOP,GUI/SystemPanels.tga,0,5,272,12
SYSINFO_BUTTONBAR_FILL,GUI/SystemPanels.tga,0,17,272,1
SYSINFO_BUTTONBAR_BTM,GUI/SystemPanels.tga,0,24,272,12
SYSINFO_SYSTEMSUM_TOP,GUI/SystemPanels.tga,0,41,276,12
SYSINFO_SYSTEMSUM_FILL,GUI/SystemPanels.tga,0,53,276,1
SYSINFO_SYSTEMSUM_BTM,GUI/SystemPanels.tga,0,60,276,12
SYSINFO_ICON_GATE,GUI/StarMap/GateIcon.tga,0,0,64,64
SYSINFO_ICON_DEFSATS_DE,GUI/StarMapElements.tga,403,411,8,8
SYSINFO_ICON_DEFSATS_CR,GUI/StarMapElements.tga,385,407,12,12
SYSINFO_ICON_DEFSATS_DN,GUI/StarMapElements.tga,360,401,18,18
SYSINFO_SLAVE_TOGGLE_BTN,GUI/StarMap/SystemUI/DumpSlaves.tga,0,0,64,64
SYSINFO_ABANDON_BTN,GUI/ticker_buttons2.tga,84,43,36,36
SYSINFO_CANCEL_ABANDON_BTN,GUI/ticker_buttons2.tga,84,43,36,36
SYSINFO_POPULATION_BTN,GUI/StarMapElements.tga,466,399,10,21
SYSINFO_DEFENCES_BTN,GUI/StarMapElements.tga,441,399,17,20

SYSINFO_ICON_ASTEROID_BELT,GUI/StarMap/SystemUI/SystemCaps.tga,17,435,60,60
STARMAP_SYSTEMUI_ASTEROIDBELT,GUI/StarMap/SystemUI/system_asteroid_ring.tga,0,0,256,256

BUILD_ORDERINC_IDLE,GUI/StarMapElements.tga,11,177,13,18
BUILD_ORDERINC_MOUSEOVER,GUI/StarMapElements.tga,11,177,13,18
BUILD_ORDERINC_PRESSED,GUI/StarMapElements.tga,11,177,13,18
BUILD_ORDERINC_DISABLED,GUI/StarMapElements.tga,11,177,13,18
BUILD_ORDERDEC_IDLE,GUI/StarMapElements.tga,26,247,13,18
BUILD_ORDERDEC_MOUSEOVER,GUI/StarMapElements.tga,26,247,13,18
BUILD_ORDERDEC_PRESSED,GUI/StarMapElements.tga,26,247,13,18
BUILD_ORDERDEC_DISABLED,GUI/StarMapElements.tga,26,247,13,18

// Commonly used elements.
STANDARD_BACKGROUND_CENTER,GUI/StarMapElements.tga,328,373,1,1
STANDARD_BACKGROUND_CORNER,GUI/StarMapElements.tga,319,364,10,10
STANDARD_BACKGROUND_HEDGE,GUI/StarMapElements.tga,328,364,1,6
STANDARD_BACKGROUND_VEDGE,GUI/StarMapElements.tga,319,373,6,1

EDIT_BACKGROUND_CORNER,GUI/StarMapElements.tga,251,330,8,8,// NOTE: Same as MARS_DDLBG
EDIT_BACKGROUND_CENTER,GUI/StarMapElements.tga,258,337,1,1
EDIT_BACKGROUND_VEDGE,GUI/StarMapElements.tga,251,337,4,1
EDIT_BACKGROUND_HEDGE,GUI/StarMapElements.tga,258,330,1,4

SHADOW_BACKGROUND_CORNER,GUI/StarMapElements.tga,185,330,8,8
SHADOW_BACKGROUND_CENTER,GUI/StarMapElements.tga,192,337,1,1
SHADOW_BACKGROUND_VEDGE,GUI/StarMapElements.tga,185,337,4,1
SHADOW_BACKGROUND_HEDGE,GUI/StarMapElements.tga,192,330,1,4

THIN_BORDER_CORNER,GUI/StarMapBorders.tga,407,75,20,20
THIN_BORDER_HEDGE,GUI/StarMapBorders.tga,425,75,1,12
THIN_BORDER_VEDGE,GUI/StarMapBorders.tga,407,93,12,1
// _NG = No gap
THIN_BORDER_FILL_CORNER_NG,GUI/StarMapBorders.tga,439,75,20,20
THIN_BORDER_FILL_CENTER_NG,GUI/StarMapBorders.tga,457,93,1,1
THIN_BORDER_FILL_HEDGE_NG,GUI/StarMapBorders.tga,457,75,1,20
THIN_BORDER_FILL_VEDGE_NG,GUI/StarMapBorders.tga,439,93,20,1
// _SG = Small gap
THIN_BORDER_FILL_CORNER_SG,GUI/StarMapBorders.tga,439,107,20,20
THIN_BORDER_FILL_CENTER_SG,GUI/StarMapBorders.tga,457,125,1,1
THIN_BORDER_FILL_HEDGE_SG,GUI/StarMapBorders.tga,457,107,1,20
THIN_BORDER_FILL_VEDGE_SG,GUI/StarMapBorders.tga,439,125,20,1
// _LG = Large gap
THIN_BORDER_FILL_CORNER_LG,GUI/StarMapBorders.tga,439,139,20,20
THIN_BORDER_FILL_CENTER_LG,GUI/StarMapBorders.tga,457,157,1,1
THIN_BORDER_FILL_HEDGE_LG,GUI/StarMapBorders.tga,457,139,1,20
THIN_BORDER_FILL_VEDGE_LG,GUI/StarMapBorders.tga,439,157,20,1

THINBORDERFILL_PLAYERCOLOR_CORNER,GUI/StarMapBorders.tga,86,219,205,20
THINBORDERFILL_PLAYERCOLOR_FILL,GUI/StarMapBorders.tga,86,238,205,1

// This set fits in the top of a standard border.  Added for diplomacy player cards.
PLAYERCOLOR_CORNER,GUI/PC_Background.tga,0,0,20,50
PLAYERCOLOR_CORNERFILL,GUI/PC_Background.tga,21,0,1,50
PLAYERCOLOR_BOTTOMFILL,GUI/PC_Background.tga,0,51,1,1
PLAYERCOLOR_STRIP,GUI/PC_Background.tga,0,105,1,21


// The regular thin border defines a client area that still encompasses
// the background, even if the large gap is used.  This very thin border
// does not consider background, so the spacing between the border and
// the client area can be much tighter.
VERYTHIN_BORDER_CORNER,GUI/StarMapBorders.tga,407,75,20,20
VERYTHIN_BORDER_HEDGE,GUI/StarMapBorders.tga,425,75,1,8
VERYTHIN_BORDER_VEDGE,GUI/StarMapBorders.tga,407,93,8,1
VERYTHIN_BORDER_FILL_CORNER,GUI/StarMapBorders.tga,439,75,20,20
VERYTHIN_BORDER_FILL_CENTER,GUI/StarMapBorders.tga,457,93,1,1
VERYTHIN_BORDER_FILL_HEDGE,GUI/StarMapBorders.tga,457,75,1,8
VERYTHIN_BORDER_FILL_VEDGE,GUI/StarMapBorders.tga,439,93,8,1

POPUP_BORDER_CORNER,GUI/general_popup.tga,4,4,6,6
POPUP_BORDER_HEDGE,GUI/general_popup.tga,10,4,1,6
POPUP_BORDER_VEDGE,GUI/general_popup.tga,4,10,6,1
POPUP_BORDER_CENTER,GUI/general_popup.tga,10,10,1,1

POPUP_ITEMHL_CORNER,GUI/general_popup.tga,6,36,4,4
POPUP_ITEMHL_HEDGE,GUI/general_popup.tga,10,36,1,0
POPUP_ITEMHL_VEDGE,GUI/general_popup.tga,6,40,4,1
POPUP_ITEMHL_CENTER,GUI/general_popup.tga,10,40,1,1

ROUNDBUTTON_IDLE,GUI/StarMap/FleetUI/RoundButton.tga,0,0,64,64
ROUNDBUTTON_MOUSEOVER,GUI/StarMap/FleetUI/RoundButton.tga,64,0,64,64
ROUNDBUTTON_PRESSED,GUI/StarMap/FleetUI/RoundButton.tga,0,64,64,64
ROUNDBUTTON_DISABLED,GUI/StarMap/FleetUI/RoundButton.tga,0,0,64,64

LIST_GROUPHEADER_CAPL,GUI/StarMapBorders.tga,0,130,10,19
LIST_GROUPHEADER_CAPR,GUI/StarMapBorders.tga,160,130,10,19
LIST_GROUPHEADER_FILL,GUI/StarMapBorders.tga,20,130,1,19

GAMELIST_TAB_LEFT,GUI/StarMapBorders.tga,3,185,7,27
GAMELIST_TAB_CENTER,GUI/StarMapBorders.tga,10,185,1,27
GAMELIST_TAB_RIGHT,GUI/StarMapBorders.tga,18,185,27,27
GAMELIST_TAB_EXT,GUI/StarMapBorders.tga,46,185,1,27

// Cap is for the left side,flip it for the right side.
// Used for section titles,etc.
TITLEBG_CAP,GUI/StarMapBorders.tga,274,183,13,27
TITLEBG_FILL,GUI/StarMapBorders.tga,288,183,1,27
TITLEBG_CORNER,GUI/StarMapBorders.tga,274,183,13,14
TITLEBG_CENTER,GUI/StarMapBorders.tga,288,196,1,1
TITLEBG_HEDGE,GUI/StarMapBorders.tga,288,183,1,1
TITLEBG_VEDGE,GUI/StarMapBorders.tga,274,196,13,1

// Main menu
MAINMENU_DIALOGBG_CORNER,GUI/MenuBorder.tga,0,0,32,32
MAINMENU_DIALOGBG_CENTER,GUI/MenuBorder.tga,31,31,1,1
MAINMENU_DIALOGBG_HEDGE,GUI/MenuBorder.tga,31,0,1,25
MAINMENU_DIALOGBG_VEDGE,GUI/MenuBorder.tga,0,31,25,1

// Health icons
HEALTH_ICON_DANGER,GUI/Crosses.tga,0,0,15,15
HEALTH_ICON_WARNING,GUI/Crosses.tga,20,0,15,15
HEALTH_ICON_GOOD,GUI/Crosses.tga,40,0,15,15
HEALTHATTN_ICON_DANGER,GUI/xpoints.tga,0,0,15,15
HEALTHATTN_ICON_WARNING,GUI/xpoints.tga,20,0,15,15
HEALTHATTN_ICON_GOOD,GUI/xpoints.tga,40,0,15,15

// Action icons (NOTE: No icon for ACTION_IDLE)
ACTION_ICON_IDLE,GUI/StarMapElements.tga,499,0,13,11
ACTION_ICON_COLONIZE,GUI/StarMapElements.tga,392,380,13,11
ACTION_ICON_DEPLOYGATE,GUI/StarMapElements.tga,410,380,13,11
ACTION_ICON_REFINE,GUI/StarMapElements.tga,357,380,13,11
ACTION_ICON_MINE,GUI/StarMapElements.tga,376,380,13,11
ACTION_ICON_DUMPORE,GUI/StarMapElements.tga,445,380,13,11
ACTION_ICON_SCUTTLE,GUI/StarMapElements.tga,340,380,13,11
ACTION_ICON_GUARD,GUI/StarMapElements.tga,428,380,13,11,// Actually a fleet cti
ACTION_ICON_RAIDER,GUI/StarMapElements.tga,392,363,13,11// Actually a fleet cti
ACTION_ICON_DUMPSLAVES,GUI/StarMapElements.tga,462,380,13,11
ACTION_ICON_BUILD,GUI/StarMapElements.tga,479,379,13,11
ACTION_ICON_BUILDSPY,GUI/StarMapElements.tga,340,363,13,11
ACTION_ICON_DEPLOYSPY,GUI/StarMapElements.tga,357,363,13,11
ACTION_ICON_PICKUPSPY,GUI/StarMapElements.tga,376,363,13,11
ACTION_ICON_COLONYTRAP,GUI/StarMapElements.tga,410,363,13,11
ACTION_ICON_MININGTRAP,GUI/StarMapElements.tga,428,363,13,11
ACTION_ICON_CLEARTRAP,GUI/StarMapElements.tga,445,363,13,11

ACTION_ICON_LG_IDLE,GUI/StarMapElements.tga,426,380,13,10
ACTION_ICON_LG_COLONIZE,GUI/StarMap/SystemUI/Colonize.tga,0,0,64,64
ACTION_ICON_LG_DEPLOYGATE,GUI/StarMap/SystemUI/Gate.tga,0,0,64,64
ACTION_ICON_LG_REFINE,GUI/StarMap/SystemUI/Refine.tga,0,0,64,64
ACTION_ICON_LG_MINE,GUI/StarMap/SystemUI/Mining.tga,0,0,64,64
ACTION_ICON_LG_DUMPORE,GUI/StarMap/SystemUI/DumpOre.tga,0,0,64,64
ACTION_ICON_LG_SCUTTLE,GUI/StarMap/SystemUI/Scuttle.tga,0,0,64,64
ACTION_ICON_LG_GUARD,GUI/StarMap/SystemUI/Guard.tga,0,0,64,64
ACTION_ICON_LG_DUMPSLAVES,GUI/StarMap/SystemUI/DumpSlaves.tga,0,0,64,64
ACTION_ICON_LG_BUILD,GUI/StarMap/SystemUI/Building_Ship.tga,0,0,64,64
ACTION_ICON_LG_BUILDSPY,GUI/StarMap/SystemUI/Build_Spy.tga,0,0,64,64
ACTION_ICON_LG_DEPLOYSPY,GUI/StarMap/SystemUI/Deploy_Spy.tga,0,0,64,64
ACTION_ICON_LG_PICKUPSPY,GUI/StarMap/SystemUI/Retrieve_Spy.tga,0,0,64,64
ACTION_ICON_LG_COLONYTRAP,GUI/StarMap/SystemUI/colonytrap.tga,0,0,64,64
ACTION_ICON_LG_MININGTRAP,GUI/StarMap/SystemUI/miningtrap.tga,0,0,64,64
ACTION_ICON_LG_CLEARTRAP,GUI/StarMap/SystemUI/cleartrap.tga,0,0,64,64

// Lobby screen
SLOTPANEL_BACKGROUND,GUI/Lobby/LobbyElementsA.tga,644,0,200,150
SLOTPANEL_OVERLAY,GUI/Lobby/LobbyElementsA.tga,644,152,200,150
SLOTPANEL_PLAYERCOLOR,GUI/Lobby/LobbyElementsA.tga,644,304,200,150
SLOTPANEL_TEAMTAB,GUI/Lobby/LobbyElementsA.tga,644,465,32,42
SLOTPANEL_LOCKED,GUI/Lobby/LobbyElementsA.tga,685,462,45,62

SLOTUSER_DEAD,GUI/Lobby/LobbyElementsA.tga,857,211,150,150
SLOTUSER_AI,GUI/Lobby/LobbyElementsB.tga,644,157,200,150
SLOTSPECIES_HUMAN,GUI/Lobby/LobbyElementsB.tga,644,467,200,150
SLOTSPECIES_HIVER,GUI/Lobby/LobbyElementsB.tga,644,2,200,150
SLOTSPECIES_TARKAS,GUI/Lobby/LobbyElementsB.tga,644,312,200,150
SLOTSPECIES_LIIR,GUI/Lobby/LobbyElementsB.tga,644,619,200,150
SLOTSPECIES_ZUUL,GUI/Lobby/LobbyElementsB.tga,9,792,200,150
SLOTSPECIES_MORRIGI,GUI/Lobby/LobbyElementsB.tga,218,792,200,150
SLOTSPECIES_RANDOM,GUI/Lobby/LobbyElementsB.tga,644,774,200,150

AVATAR_RANDOM,GUI/Lobby/LobbyElementsA.tga,513,870,64,64
BADGE_RANDOM,GUI/Lobby/LobbyElementsA.tga,513,870,64,64

AVATAR_REBELAI1,Avatars/AI_AV.tga,0,0,128,128
AVATAR_INDYSYS,Avatars/indie_system_AV.tga,0,0,128,128
AVATAR_HIVER1,Avatars/hiver1_AV.tga,0,0,128,128
AVATAR_HIVER2,Avatars/hiver2_AV.tga,0,0,128,128
AVATAR_HIVER3,Avatars/hiver3_AV.tga,0,0,128,128
AVATAR_HIVER4,Avatars/hiver4_AV.tga,0,0,128,128
AVATAR_HIVER5,Avatars/hiver5_AV.tga,0,0,128,128
AVATAR_HIVER6,Avatars/hiver6_AV.tga,0,0,128,128
AVATAR_HIVER7,Avatars/hiver7_AV.tga,0,0,128,128
AVATAR_HIVER8,Avatars/hiver8_AV.tga,0,0,128,128
AVATAR_HIVER9,Avatars/hiver9_AV.tga,0,0,128,128
AVATAR_HIVER10,Avatars/hiver10_AV.tga,0,0,128,128
AVATAR_HIVER11,Avatars/hiver11_AV.tga,0,0,128,128
AVATAR_HIVER12,Avatars/hiver12_AV.tga,0,0,128,128
AVATAR_HIVER13,Avatars/hiver13_AV.tga,0,0,128,128
AVATAR_HIVER14,Avatars/hiver14_AV.tga,0,0,128,128
AVATAR_HUMAN1,Avatars/human1_AV.tga,0,0,128,128
AVATAR_HUMAN2,Avatars/human2_AV.tga,0,0,128,128
AVATAR_HUMAN3,Avatars/human3_AV.tga,0,0,128,128
AVATAR_HUMAN4,Avatars/human4_AV.tga,0,0,128,128
AVATAR_HUMAN5,Avatars/human5_AV.tga,0,0,128,128
AVATAR_HUMAN6,Avatars/human6_AV.tga,0,0,128,128
AVATAR_HUMAN7,Avatars/human7_AV.tga,0,0,128,128
AVATAR_HUMAN8,Avatars/human8_AV.tga,0,0,128,128
AVATAR_HUMAN9,Avatars/human9_AV.tga,0,0,128,128
AVATAR_HUMAN10,Avatars/human10_AV.tga,0,0,128,128
AVATAR_HUMAN11,Avatars/human11_AV.tga,0,0,128,128
AVATAR_HUMAN12,Avatars/human12_AV.tga,0,0,128,128
AVATAR_HUMAN13,Avatars/human13_AV.tga,0,0,128,128
AVATAR_HUMAN14,Avatars/human14_AV.tga,0,0,128,128
AVATAR_HUMAN15,Avatars/human15_AV.tga,0,0,128,128
AVATAR_HUMAN16,Avatars/human16_AV.tga,0,0,128,128
AVATAR_HUMAN17,Avatars/human17_AV.tga,0,0,128,128
AVATAR_HUMAN18,Avatars/human18_AV.tga,0,0,128,128
AVATAR_HUMAN19,Avatars/human19_AV.tga,0,0,128,128
AVATAR_HUMAN20,Avatars/pyotr_romanov.tga,0,0,128,128
AVATAR_HUMAN21,Avatars/fyodor_ushakov.tga,0,0,128,128
AVATAR_HUMAN22,Avatars/pavel_nakhimov.tga,0,0,128,128
AVATAR_HUMAN23,Avatars/human23_AV.tga,0,0,128,128
AVATAR_LIIR1,Avatars/Liir1_AV.tga,0,0,128,128
AVATAR_LIIR2,Avatars/Liir2_AV.tga,0,0,128,128
AVATAR_LIIR3,Avatars/Liir3_AV.tga,0,0,128,128
AVATAR_LIIR4,Avatars/Liir4_AV.tga,0,0,128,128
AVATAR_LIIR5,Avatars/Liir5_AV.tga,0,0,128,128
AVATAR_LIIR6,Avatars/Liir6_AV.tga,0,0,128,128
AVATAR_LIIR7,Avatars/Liir7_AV.tga,0,0,128,128
AVATAR_LIIR8,Avatars/Liir8_AV.tga,0,0,128,128
AVATAR_LIIR9,Avatars/Liir9_AV.tga,0,0,128,128
AVATAR_LIIR10,Avatars/Liir10_AV.tga,0,0,128,128
AVATAR_LIIR11,Avatars/Liir11_AV.tga,0,0,128,128
AVATAR_LIIR12,Avatars/Liir12_AV.tga,0,0,128,128
AVATAR_LIIR13,Avatars/Liir13_AV.tga,0,0,128,128
AVATAR_LIIR14,Avatars/Liir14_AV.tga,0,0,128,128
AVATAR_LIIR15,Avatars/Liir15_AV.tga,0,0,128,128
AVATAR_LIIR16,Avatars/Liir16_AV.tga,0,0,128,128
AVATAR_LIIR17,Avatars/Liir17_AV.tga,0,0,128,128
AVATAR_LIIR18,Avatars/Liir18_AV.tga,0,0,128,128
AVATAR_LIIR19,Avatars/Liir19_AV.tga,0,0,128,128
AVATAR_LIIR20,Avatars/Liir20_AV.tga,0,0,128,128
AVATAR_TARKAS1,Avatars/tark1_AV.tga,0,0,128,128
AVATAR_TARKAS2,Avatars/tark2_AV.tga,0,0,128,128
AVATAR_TARKAS3,Avatars/tark3_AV.tga,0,0,128,128
AVATAR_TARKAS4,Avatars/tark4_AV.tga,0,0,128,128
AVATAR_TARKAS5,Avatars/tark5_AV.tga,0,0,128,128
AVATAR_TARKAS6,Avatars/tark6_AV.tga,0,0,128,128
AVATAR_TARKAS7,Avatars/tark7_AV.tga,0,0,128,128
AVATAR_TARKAS8,Avatars/tark8_AV.tga,0,0,128,128
AVATAR_TARKAS9,Avatars/tark9_AV.tga,0,0,128,128
AVATAR_TARKAS10,Avatars/tark10_AV.tga,0,0,128,128
AVATAR_TARKAS11,Avatars/tark11_AV.tga,0,0,128,128
AVATAR_TARKAS12,Avatars/tark12_AV.tga,0,0,128,128
AVATAR_TARKAS13,Avatars/tark13_AV.tga,0,0,128,128
AVATAR_TARKAS14,Avatars/tark14_AV.tga,0,0,128,128
AVATAR_TARKAS15,Avatars/tark15_AV.tga,0,0,128,128
AVATAR_TARKAS16,Avatars/tark16_AV.tga,0,0,128,128
